Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,Brand,Url,Name,Description,Price,Currency,Terms,Section,Season,Material,Origin
216337,End-cap,No,clothing,No,749,Zara,https://www.zara.com/us/en/basic-slim-fit-t-shirt-p05584361.html,BELTED LIGHTWEIGHT PUFFER JACKET BLACK,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,29.00,USD,shoes,WOMAN,Autumn,Wool Blend,Bangladesh
216338,Aisle,Yes,clothing,Yes,1563,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p03918420.html,EMBROIDERED BASIC KNIT SWEATER BLACK,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,36.99,USD,jackets,MAN,Winter,Wool,China
216339,End-cap,Yes,clothing,No,1619,Zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,UTILITY COTTON OVERSHIRT ECRU,Roomy T-shirt made of dense cotton. Round neck and short sleeves.,24.95,USD,jeans,WOMAN,Summer,Linen,Portugal
216340,Aisle,No,clothing,No,907,Zara,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,SLIM CROPPED TEXTURED JACKET NAVY,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,32.00,USD,jackets,WOMAN,Winter,Cotton,Bangladesh
216341,Aisle,Yes,clothing,Yes,1046,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,CROPPED ZIPPERED JACKET TAUPE,Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.,83.99,USD,jackets,MAN,Spring,Cotton,China
216342,Aisle,No,clothing,Yes,828,Zara,https://www.zara.com/us/en/plaid-overshirt-p04266381.html,DOUBLE-BREASTED OVERSHIRT WITH CONTRASTING TOPSTITCHING,Baggy jeans. Five pockets. Washed effect. Front zip and button closure.,29.99,USD,jackets,WOMAN,Spring,Linen Blend,Vietnam
216343,Front of Store,No,clothing,No,886,Zara,https://www.zara.com/us/en/utility-pocket-jacket-p05520451.html,CONTRAST INTERIOR SWEATER BLACK,Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.,21.95,USD,jackets,WOMAN,Winter,Acrylic,Portugal
216344,Aisle,No,clothing,Yes,863,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,TUXEDO JACKET OLIVE #3,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,19.99,USD,jackets,MAN,Spring,Linen,Portugal
216345,Aisle,No,clothing,Yes,906,Zara,https://www.zara.com/us/en/cotton-blend-bomber-jacket-p06518350.html,ZIPPERED JACKET NAVY #4,V-neck sweater with long sleeves. Side vents at hem.,65.99,USD,shoes,WOMAN,Winter,Wool Blend,Portugal
216346,End-cap,Yes,clothing,Yes,1712,Zara,https://www.zara.com/us/en/100-linen-overshirt-p04224708.html,HIGH-WAIST SOFT JEWEL SWEATER BROWN,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,16.95,USD,jackets,WOMAN,Winter,Wool,Bangladesh
216347,Aisle,No,clothing,No,797,Zara,https://www.zara.com/us/en/plaid-overshirt-p08281303.html,DOUBLE-BREASTED MULTIPIECE SNEAKERS KHAKI,Varsity jacket made of faux suede fabric. Lapel collar and long sleeves. Double welt pockets at hip and interior pocket. Front contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,22.95,USD,jackets,MAN,Spring,Polyester,Morocco
216348,Front of Store,No,clothing,No,850,Zara,https://www.zara.com/us/eUnknownsymmetrical-wool-and-silk-blend-sweater-p09598025.html,KNIT MULTICOLOR SNEAKERS TAUPE,Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.,69.95,USD,jackets,WOMAN,Autumn,Wool,Brazil
216349,End-cap,No,clothing,No,828,Zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,STRETCH FAUX SUEDE BOMBER JACKET OLIVE,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,89.99,USD,jackets,WOMAN,Autumn,Denim,Pakistan
216350,End-cap,No,clothing,No,737,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,HIGH-WAIST CONTRAST TOPSTITCHING CROP KNIT SWEATER ECRU,Jacket made of suede. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.,83.99,USD,t-shirts,WOMAN,Winter,Wool,Turkey
216351,Aisle,No,clothing,Yes,884,Zara,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,STRETCH WOOL BLEND JACKET KHAKI,Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.,19.99,USD,jackets,WOMAN,Autumn,Wool,Cambodia
216352,End-cap,Yes,clothing,Yes,1655,Zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p08281315.html,SUEDE LACELESS SNEAKERS TAUPE,Cropped jacket. Lapel collar and long sleeves. Front utility pockets with zip closure. Washed effect. Elastic hem. Adjustable hem with side elastics. Front zip closure.,21.99,USD,jackets,WOMAN,Autumn,Cotton,Turkey
216353,End-cap,Yes,clothing,Yes,1371,Zara,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html,STRIPED KNIT SWEATER BLACK #4,Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.,22.99,USD,jackets,MAN,Summer,Wool,India
216354,Aisle,Yes,clothing,Yes,1447,Zara,https://www.zara.com/us/en/braided-color-block-sweater-p03284412.html,STRUCTURED V-NECK KNIT SWEATER BURGUNDY,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.,28.99,USD,jackets,MAN,Winter,Wool,China
216355,End-cap,No,clothing,No,922,Zara,https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html,RIBBED ZIPPER MULTIPIECE SNEAKERS NAVY,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,49.99,USD,t-shirts,WOMAN,Autumn,Cotton,Bangladesh
216356,Aisle,No,clothing,No,799,Zara,https://www.zara.com/us/en/ripped-denim-jacket-p01538470.html,RAISED TEXT T-SHIRT LIMITED EDITION IVORY #3,Relaxed fit jacket in leather. Spread collar and long sleeves with slit cuffs with button closure. Patch pockets at hip. Back vents. Front button closure.,39.99,USD,jackets,MAN,Spring,Cotton,India
216357,Front of Store,No,clothing,Yes,771,Zara,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html,QUILTED SOFT JEWEL SWEATER SAND,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,29.99,USD,sweaters,MAN,Autumn,Wool,Argentina
216358,Aisle,No,clothing,No,890,Zara,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html,RELAXED QUILTED STRUCTURED OVERSHIRT SKY BLUE,Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.,19.99,USD,jackets,MAN,Autumn,Wool,China
216359,End-cap,No,clothing,Yes,832,Zara,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html,TEXTURED BAGGY FIT JEANS LIMITED EDITION STONE,Regular fit T-shirt. Round neck and short sleeves.,32.95,USD,jackets,MAN,Summer,Cotton,Cambodia
216360,Aisle,Yes,clothing,No,1234,Zara,https://www.zara.com/us/en/hiking-boots-p12103320.html,TAILORED UTILITY POCKET JACKET NAVY,Ribbed sweater with round neck and long sleeves. Ripped hem.,23.99,USD,jackets,MAN,Autumn,Wool Blend,Turkey
216361,End-cap,No,clothing,No,801,Zara,https://www.zara.com/us/en/-p04310461.html,RELAXED TASSEL LEATHER LOAFERS BURGUNDY,Cropped jacket made with wool blend fabric. High collar and long sleeves with elastic cuffs. Front patch pockets with flaps. Elastic hem. Front snap button closure.,22.99,USD,sweaters,MAN,Autumn,Wool Blend,Turkey
216362,Aisle,No,clothing,No,774,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,CONTRAST TOPSTITCHING CROP KNIT SWEATER,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,59.99,USD,jeans,WOMAN,Autumn,Wool,China
216363,End-cap,No,clothing,Yes,978,Zara,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,TAILORED TASSEL LEATHER LOAFERS IVORY,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,31.95,USD,jackets,WOMAN,Summer,Linen,Brazil
216364,End-cap,No,clothing,Yes,815,Zara,https://www.zara.com/us/en/embroidered-forest-jacket-p02795407.html,OVERSIZED JEWEL KNIT SWEATER TAUPE,Full cut jacket with lapel collar and long sleeves. Front button closure.,45.99,USD,jackets,WOMAN,Autumn,Wool,China
216365,Aisle,No,clothing,No,632,Zara,https://www.zara.com/us/en/text-t-shirt-p00962458.html,TAILORED TEXTURED POCKET JACKET BLACK,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,69.99,USD,jackets,MAN,Spring,Polyester,China
216366,Front of Store,No,clothing,Yes,858,Zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,STRUCTURED TEXT T-SHIRT BEIGE #3,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,35.99,USD,jackets,WOMAN,Spring,Linen Blend,Argentina
216367,Aisle,No,clothing,No,815,Zara,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html,STRUCTURED REVERSIBLE PLAID OVERSHIRT OLIVE,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,51.99,USD,jackets,MAN,Winter,Cotton,Pakistan
216368,End-cap,Yes,clothing,Yes,1338,Zara,https://www.zara.com/us/en/double-faced-jacket-p08281477.html,SUEDE JACKET ECRU,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,16.99,USD,jackets,WOMAN,Spring,Cotton,Vietnam
216369,Front of Store,Yes,clothing,Yes,1330,Zara,https://www.zara.com/us/en/contrasting-collar-jacket-p06987331.html,UTILITY ASYMMETRIC CROPPED KNIT SWEATER IVORY,Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.,43.99,USD,t-shirts,MAN,Winter,Wool Blend,China
216370,Aisle,No,clothing,No,967,Zara,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,SATIN KNIT PEARL SWEATER BEIGE,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,31.99,USD,jackets,WOMAN,Summer,Linen,China
216371,Aisle,No,clothing,No,896,Zara,https://www.zara.com/us/eUnknownlpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html,SATIN BASIC SLIM FIT T-SHIRT NAVY,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,66.99,USD,jackets,WOMAN,Summer,Linen,Bangladesh
216372,Front of Store,Yes,clothing,Yes,1789,Zara,https://www.zara.com/us/en/patch-bomber-jacket-p03833404.html,QUILTED STRUCTURED OVERSHIRT STONE,Cropped fine knit sweater with round neck and long sleeves.,26.99,USD,jackets,WOMAN,Winter,Wool,Portugal
216373,Front of Store,No,clothing,No,1003,Zara,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,EMBROIDERED SOFT JEWEL SWEATER SKY BLUE,Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.,32.99,USD,jackets,WOMAN,Winter,Acrylic,Portugal
216374,Aisle,Yes,clothing,Yes,1532,Zara,https://www.zara.com/us/en/textured-sweater-p02893403.html,LINEN FINE KNIT CROP SWEATER BROWN,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,14.99,USD,shoes,WOMAN,Spring,Cotton,Brazil
216375,Front of Store,No,clothing,Yes,837,Zara,https://www.zara.com/us/en/wool-blend-suit-jacket-p04156504.html,FAUX SUEDE BOMBER JACKET WHITE #4,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,29.99,USD,jackets,MAN,Autumn,Cotton,China
216376,Aisle,No,clothing,Yes,1087,Zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,REGULAR MULTICOLOR SNEAKERS BURGUNDY,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,22.99,USD,shoes,WOMAN,Winter,Wool,China
216377,Aisle,No,clothing,No,971,Zara,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html,TAILORED BASIC SLIM FIT T-SHIRT BLACK,Roomy jacket made of lightweight fabric. Lapel collar and long sleeves with elastic cuffs. Contrasting patch appliqués with embroidery at front and back. Front pouch pocket. Elastic hem. Front zip closure.,25.95,USD,t-shirts,MAN,Spring,Linen,Brazil
216378,End-cap,No,clothing,Yes,658,Zara,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,STRETCH SUEDE PENNY LOAFERS BLACK,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,133.95,USD,t-shirts,WOMAN,Summer,Cotton,Brazil
216379,Aisle,No,clothing,No,975,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,OVERSIZED HEART PRINT T-SHIRT BROWN,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,53.99,USD,t-shirts,WOMAN,Summer,Linen,Portugal
216380,Front of Store,Yes,clothing,Yes,1436,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,KNIT CONTRASTING PATCHES BOMBER JACKET OLIVE,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,24.00,USD,sweaters,MAN,Winter,Wool Blend,Spain
216381,End-cap,No,clothing,Yes,798,Zara,https://www.zara.com/us/en/basic-slim-fit-t-shirt-p05584361.html,FLEECE OVERSHIRT SAND,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,74.95,USD,shoes,MAN,Winter,Polyester,China
216382,Aisle,No,clothing,No,827,Zara,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html,CROPPED ASYMMETRICAL WOOL AND SILK BLEND SWEATER IVORY,Lapel collar jacket with long sleeves. Front pouch pockets. Front zip closure.,79.99,USD,jackets,WOMAN,Autumn,Wool,Spain
216383,End-cap,No,clothing,No,883,Zara,https://www.zara.com/us/en/textured-sweater-p02893403.html,EMBROIDERED FOREST JACKET SKY BLUE,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,22.99,USD,sweaters,WOMAN,Autumn,Wool Blend,Bangladesh
216384,End-cap,No,clothing,Yes,1004,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p03918420.html,QUILTED TECHNICAL OVERSHIRT ECRU,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,65.99,USD,shoes,WOMAN,Winter,Wool Blend,India
216385,Front of Store,Yes,clothing,Yes,1588,Zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,KNIT TASSEL LEATHER LOAFERS KHAKI,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,22.95,USD,jeans,WOMAN,Winter,Polyester,Bangladesh
216386,Aisle,Yes,clothing,No,1458,Zara,https://www.zara.com/us/en/tuxedo-jacket-p08896675.html,STRETCH OVERSIZED KNIT SWEATER OLIVE,Jacket made of textured fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and hidden pockets at hip. Side vents at hem. Front button closure.,34.99,USD,jackets,WOMAN,Winter,Wool Blend,India
216387,Aisle,No,clothing,No,839,Zara,https://www.zara.com/us/en/patch-bomber-jacket-p03833404.html,CASHMERE BLEND KNIT SWEATER,Ribbed sweater with round neck and long sleeves. Ripped hem.,39.99,USD,jackets,MAN,Winter,Wool Blend,Argentina
216388,End-cap,Yes,clothing,Yes,1262,Zara,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html,KNIT CONTRAST TOPSTITCHING CROP KNIT SWEATER BLACK,Varsity jacket made of faux suede fabric. Lapel collar and long sleeves. Double welt pockets at hip and interior pocket. Front contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,21.99,USD,sweaters,MAN,Autumn,Wool,China
216389,Aisle,No,clothing,No,819,Zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,STRUCTURED WASHED EFFECT BOMBER JACKET BEIGE #3,Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,45.95,USD,t-shirts,MAN,Spring,Cotton,India
216390,End-cap,Yes,clothing,Yes,1540,Zara,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,CROPPED BASIC HEAVYWEIGHT T-SHIRT,Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.,23.99,USD,jackets,MAN,Summer,Linen,Bangladesh
216391,Aisle,No,clothing,No,790,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,RELAXED KNIT SWEATER WITH PEARLS BLACK,Cotton blend sweater. Round neck and long sleeves. Contrast interior. Rib trim.,59.95,USD,shoes,WOMAN,Autumn,Polyester,India
216392,Aisle,Yes,clothing,Yes,1313,Zara,https://www.zara.com/us/en/paint-print-overshirt-p05320305.html,RELAXED FAUX LEATHER BOMBER JACKET CHARCOAL,Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.,22.99,USD,jackets,WOMAN,Autumn,Denim,Bangladesh
216393,Aisle,No,clothing,No,1051,Zara,https://www.zara.com/us/en/boucle-textured-jacket-p08491402.html,RIBBED DENIM BOMBER JACKET BURGUNDY,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,15.99,USD,sweaters,WOMAN,Spring,Denim,China
216394,Aisle,No,clothing,No,968,Zara,https://www.zara.com/us/en/utility-pocket-jacket-p05520451.html,TAILORED PLAID OVERSHIRT STONE,Cropped jacket made with wool blend fabric. High collar and long sleeves with elastic cuffs. Front patch pockets with flaps. Elastic hem. Front snap button closure.,29.99,USD,sweaters,WOMAN,Autumn,Wool,Pakistan
216395,End-cap,No,clothing,Yes,883,Zara,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p04302305.html,OVERSIZED TASSEL LEATHER LOAFERS ECRU,Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,39.99,USD,shoes,MAN,Summer,Cotton,Portugal
216396,Front of Store,Yes,clothing,Yes,1357,Zara,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html,TAILORED COLOR BLOCK PUFFER JACKET ECRU,Long sleeve high collar cropped sweater. Frayed hem.,35.95,USD,jackets,MAN,Winter,Polyester,Bangladesh
216397,Aisle,No,clothing,Yes,1005,Zara,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html,SATIN PRINTED DENIM OVERSHIRT,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,24.95,USD,jackets,MAN,Winter,Wool Blend,Turkey
216398,Front of Store,No,clothing,No,771,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p08062482.html,HIGH-WAIST FAUX SUEDE BOMBER JACKET CHARCOAL,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,74.99,USD,jackets,MAN,Summer,Linen,Vietnam
216399,End-cap,No,clothing,Yes,828,Zara,https://www.zara.com/us/en/cotton-blend-bomber-jacket-p06518350.html,TAILORED ABSTRACT PRINT T-SHIRT BEIGE,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,64.99,USD,jackets,WOMAN,Summer,Linen,Morocco
216400,Aisle,Yes,clothing,Yes,989,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,DOUBLE-BREASTED CONTRAST INTERIOR SWEATER GREY,Jacket made of suede. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.,107.99,USD,jackets,WOMAN,Autumn,Wool,China
216401,Front of Store,Yes,clothing,Yes,1761,Zara,https://www.zara.com/us/en/suede-high-tops-p12120320.html,HIGH-WAIST FAUX SUEDE JACKET CHARCOAL,Cotton knit T-shirt. Round neck and short sleeves.,18.95,USD,sweaters,WOMAN,Summer,Cotton,Turkey
216402,Front of Store,Yes,clothing,Yes,1496,Zara,https://www.zara.com/us/en/suede-strap-sandals-p12707320.html,OVERSIZED CHUNKY SNEAKERS IVORY,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,39.95,USD,t-shirts,WOMAN,Autumn,Polyester,Bangladesh
216403,Front of Store,Yes,clothing,Yes,1258,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,TEXTURED POCKET JACKET BEIGE #3,Jacket made of technical fabric with quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Rib trim. Front button closure.,38.99,USD,t-shirts,WOMAN,Spring,Cotton,Turkey
216404,End-cap,No,clothing,No,886,Zara,https://www.zara.com/us/en/faux-suede-patch-jacket-p08281357.html,BOXY FIT DENIM JACKET BEIGE #3,Relaxed fit jacket. Contrasting lapel collar and long sleeves with buttoned cuffs. Front pouch pockets. Interior pocket. Washed effect. Front zip closure.,15.99,USD,jackets,MAN,Autumn,Cotton,Morocco
216405,Front of Store,No,clothing,No,891,Zara,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,RELAXED FLEECE BOMBER JACKET NAVY,Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.,45.99,USD,jackets,WOMAN,Autumn,Wool,China
216406,End-cap,No,clothing,No,1001,Zara,https://www.zara.com/us/en/lightweight-puffer-jacket-p04302520.html,HIGH-WAIST KNIT SWEATER WITH BUTTONS BURGUNDY,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,43.00,USD,t-shirts,WOMAN,Winter,Acrylic,Bangladesh
216407,Aisle,Yes,clothing,No,1353,Zara,https://www.zara.com/us/en/cotton-jacket-p00706301.html,SUEDE JACKET WHITE,Round neck long sleeve sweater. Fitted waist with side ruching.,60.95,USD,jeans,MAN,Autumn,Wool Blend,Turkey
216408,Front of Store,No,clothing,No,721,Zara,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,BASIC PUFFER JACKET GREY,Oversized T-shirt. Round neck and short sleeves.,59.99,USD,jeans,MAN,Spring,Linen,Vietnam
216409,Front of Store,No,clothing,Yes,873,Zara,https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html,STRETCH ABSTRACT PRINT KNIT T-SHIRT ECRU,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,28.99,USD,shoes,WOMAN,Summer,Linen,China
216410,Aisle,Yes,clothing,Yes,1546,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,BAGGY BELTED JEANS IVORY,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,21.99,USD,shoes,WOMAN,Autumn,Wool,Spain
216411,Front of Store,No,clothing,Yes,894,Zara,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,SATIN KNIT SWEATER WITH PEARLS STONE,Jacket made of faux leather fabric. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip. Front snap button closure.,49.00,USD,sweaters,MAN,Winter,Wool,Pakistan
216412,Front of Store,No,clothing,Yes,932,Zara,https://www.zara.com/us/en/faux-leather-puffer-jacket-p08281420.html,VISCOSE BLEND KNIT T-SHIRT STONE,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,45.99,USD,sweaters,WOMAN,Spring,Linen,Bangladesh
216413,End-cap,No,clothing,No,1035,Zara,https://www.zara.com/us/en/plaid-overshirt-p04054659.html,MIXED COLLAR WAXED JACKET TAUPE #3,Round neck long sleeve sweater. Contrasting piping detail. Rib trim.,21.99,USD,jackets,MAN,Winter,Wool Blend,Morocco
216414,Aisle,No,clothing,No,878,Zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,KNIT DOUBLE FACED JACKET,Jacket made of faux suede fabric. Ribbed elastic high collar and long sleeve. Welt pockets at hip. Rib trim. Front zip closure.,44.95,USD,t-shirts,WOMAN,Winter,Wool Blend,China
216415,Aisle,No,clothing,No,948,Zara,https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html,LINEN SUIT JACKET IN 100% LINEN,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,32.95,USD,jackets,MAN,Summer,Cotton,China
216416,Front of Store,No,clothing,No,843,Zara,https://www.zara.com/us/eUnknownbstract-print-knit-t-shirt-p04805401.html,STRETCH PURL KNIT SWEATER GREY,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,29.95,USD,jackets,WOMAN,Autumn,Wool,Brazil
216417,Aisle,No,clothing,Yes,852,Zara,https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html,RIBBED FAUX SUEDE OVERSHIRT IVORY,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,29.00,USD,sweaters,WOMAN,Autumn,Wool,Bangladesh
216418,Aisle,Yes,clothing,Yes,1213,Zara,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,MIXED COLLAR JACKET BURGUNDY,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.,67.95,USD,sweaters,WOMAN,Autumn,Cotton,Bangladesh
216419,End-cap,No,clothing,No,773,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,SLIM FAUX LEATHER OVERSIZED JACKET LIMITED EDITION WHITE,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,35.00,USD,sweaters,MAN,Autumn,Cotton,China
216420,End-cap,No,clothing,No,763,Zara,https://www.zara.com/us/en/overshirt-p00706623.html,RELAXED SUEDE HIGH-TOPS ECRU,Sweater with high collar and long sleeves. Front zip closure.,19.95,USD,jackets,MAN,Autumn,Acrylic,Cambodia
